date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:31	2936/2936	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/css/owl.carousel.min.css	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/css/owl.carousel.min.css	(from https://www.balmediaid.com/assets/style.css?v31:12)
16:31:32	57095/57095	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/css/animate.css	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/css/animate.css	(from https://www.balmediaid.com/assets/style.css?v31:12)
16:31:32	5599/5599	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/css/magnific-popup.css	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/css/magnific-popup.css	(from https://www.balmediaid.com/assets/style.css?v31:12)
16:31:32	31000/31000	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/css/font-awesome.min.css	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/css/font-awesome.min.css	(from https://www.balmediaid.com/assets/style.css?v31:12)
16:31:32	25252/25252	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/css/elegant-icon.css	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/css/elegant-icon.css	(from https://www.balmediaid.com/assets/style.css?v31:12)
16:31:33	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2007%20Sep%202022%2009:31:34%20GMT	https://www.balmediaid.com/images/sea.jpg	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/images/sea.jpg	(from https://www.balmediaid.com/assets/style.css?v31:12)
16:31:33	1264/1264	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/classy.eot?fftrrv	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/classycb9b.eot	(from https://www.balmediaid.com/assets/css/classy-nav.css)
16:31:33	1100/1100	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/classy.ttf?fftrrv	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/classycb9b.ttf	(from https://www.balmediaid.com/assets/css/classy-nav.css)
16:31:33	1176/1176	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/classy.woff?fftrrv	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/classycb9b.woff	(from https://www.balmediaid.com/assets/css/classy-nav.css)
16:31:33	785/785	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/classy.svg?fftrrv	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/classycb9b.svg	(from https://www.balmediaid.com/assets/css/classy-nav.css)
16:31:34	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2007%20Sep%202022%2009:31:35%20GMT	https://www.balmediaid.com/assets/css/owl.video.play.png	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/css/owl.video.play.png	(from https://www.balmediaid.com/assets/css/owl.carousel.min.css)
16:31:34	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/fontawesome-webfont3e6e.eot	(from https://www.balmediaid.com/assets/css/font-awesome.min.css)
16:31:34	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/fontawesome-webfont.eot?	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/fontawesome-webfontd41d.eot	(from https://www.balmediaid.com/assets/css/font-awesome.min.css)
16:31:35	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://www.balmediaid.com/assets/css/font-awesome.min.css)
16:31:35	98024/98024	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/fontawesome-webfont3e6e.woff	(from https://www.balmediaid.com/assets/css/font-awesome.min.css)
16:31:35	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://www.balmediaid.com/assets/css/font-awesome.min.css)
16:31:35	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/fontawesome-webfont3e6e.svg	(from https://www.balmediaid.com/assets/css/font-awesome.min.css)
16:31:36	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/ElegantIcons.eot	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/ElegantIcons.eot	(from https://www.balmediaid.com/assets/css/elegant-icon.css)
16:31:36	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/ElegantIcons.eot?	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/ElegantIconsd41d.eot	(from https://www.balmediaid.com/assets/css/elegant-icon.css)
16:31:36	63664/63664	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/ElegantIcons.woff	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/ElegantIcons.woff	(from https://www.balmediaid.com/assets/css/elegant-icon.css)
16:31:36	59388/59388	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/ElegantIcons.ttf	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/ElegantIcons.ttf	(from https://www.balmediaid.com/assets/css/elegant-icon.css)
16:31:37	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:45:48%20GMT	https://www.balmediaid.com/assets/fonts/ElegantIcons.svg	C:/Users/mekar/Desktop/mdbrand/www.balmediaid.com/assets/fonts/ElegantIcons.svg	(from https://www.balmediaid.com/assets/css/elegant-icon.css)
